Updated,Type,Module,Source,F/P,Data
2025-06-17 08:44:34,AFFILIATE_EMAILADDR,sfp_email,"Domain Name: thingdust.io
Registry Domain ID: d349714519c745768371bc5d14ccda0b-DONUTS
Registrar WHOIS Server: whois.gandi.net
Registrar URL: https://www.gandi.net
Updated Date: 2024-08-16T16:29:57Z
Creation Date: 2016-09-11T19:16:21Z
Registry Expiry Date: 2025-09-11T19:16:21Z
Registrar: Gandi SAS
Registrar IANA ID: 81
Registrar Abuse Contact Email: abuse@support.gandi.net
Registrar Abuse Contact Phone: +33.170377661
Domain Status: ok https://icann.org/epp#ok
Registry Registrant ID: REDACTED
Registrant Name: REDACTED
Registrant Organization: thingdust
Registrant Street: REDACTED
Registrant City: REDACTED
Registrant State/Province: 
Registrant Postal Code: REDACTED
Registrant Country: CH
Registrant Phone: REDACTED
Registrant Phone Ext: REDACTED
Registrant Fax: REDACTED
Registrant Fax Ext: REDACTED
Registrant Email: REDACTED
Registry Admin ID: REDACTED
Admin Name: REDACTED
Admin Organization: REDACTED
Admin Street: REDACTED
Admin City: REDACTED
Admin State/Province: REDACTED
Admin ",0,a381cb5f3951ff14ca45027adc20a90c-5282136@contact.gandi.net
2025-06-17 08:34:30,AFFILIATE_EMAILADDR,sfp_email,"   Domain Name: ELIJAHSTORM.COM
   Registry Domain ID: 2991891912_DOMAIN_COM-VRSN
   Registrar WHOIS Server: whois.squarespace.domains
   Registrar URL: http://squarespace.domains
   Updated Date: 2025-06-15T09:22:50Z
   Creation Date: 2025-06-15T05:38:24Z
   Registry Expiry Date: 2026-06-15T05:38:24Z
   Registrar: Squarespace Domains LLC
   Registrar IANA ID: 3827
   Registrar Abuse Contact Email: abuse-complaints@squarespace.com
   Registrar Abuse Contact Phone: 1-646-693-5324
   Domain Status: ok https://icann.org/epp#ok
   Name Server: NS-CLOUD-C1.GOOGLEDOMAINS.COM
   Name Server: NS-CLOUD-C2.GOOGLEDOMAINS.COM
   Name Server: NS-CLOUD-C3.GOOGLEDOMAINS.COM
   Name Server: NS-CLOUD-C4.GOOGLEDOMAINS.COM
   DNSSEC: unsigned
   URL of the ICANN Whois Inaccuracy Complaint Form: https://www.icann.org/wicf/
>>> Last update of whois database: 2025-06-17T07:34:05Z <<<

For more information on Whois status codes, please visit https://icann.org/epp

NOTICE: The expiration date displayed in this ",0,abuse-complaints@squarespace.com
2025-06-17 08:32:48,AFFILIATE_EMAILADDR,sfp_email,"   Domain Name: DONNGUYENANDASSOCIATES.COM
   Registry Domain ID: 2991885630_DOMAIN_COM-VRSN
   Registrar WHOIS Server: whois.squarespace.domains
   Registrar URL: http://domains2.squarespace.com
   Updated Date: 2025-06-15T03:16:29Z
   Creation Date: 2025-06-15T03:16:28Z
   Registry Expiry Date: 2026-06-15T03:16:28Z
   Registrar: Squarespace Domains II LLC
   Registrar IANA ID: 895
   Registrar Abuse Contact Email: abuse-complaints@squarespace.com
   Registrar Abuse Contact Phone: +1.6466935324
   Domain Status: clientDeleteProhibited https://icann.org/epp#clientDeleteProhibited
   Domain Status: clientTransferProhibited https://icann.org/epp#clientTransferProhibited
   Name Server: NS-CLOUD-E1.GOOGLEDOMAINS.COM
   Name Server: NS-CLOUD-E2.GOOGLEDOMAINS.COM
   Name Server: NS-CLOUD-E3.GOOGLEDOMAINS.COM
   Name Server: NS-CLOUD-E4.GOOGLEDOMAINS.COM
   DNSSEC: unsigned
   URL of the ICANN Whois Inaccuracy Complaint Form: https://www.icann.org/wicf/
>>> Last update of whois database: 2025-06-",0,abuse-complaints@squarespace.com
2025-06-17 08:33:11,AFFILIATE_EMAILADDR,sfp_email,"   Domain Name: SKETCHDREAMER.COM
   Registry Domain ID: 2991889753_DOMAIN_COM-VRSN
   Registrar WHOIS Server: whois.squarespace.domains
   Registrar URL: http://squarespace.domains
   Updated Date: 2025-06-15T04:53:39Z
   Creation Date: 2025-06-15T04:53:38Z
   Registry Expiry Date: 2026-06-15T04:53:38Z
   Registrar: Squarespace Domains LLC
   Registrar IANA ID: 3827
   Registrar Abuse Contact Email: abuse-complaints@squarespace.com
   Registrar Abuse Contact Phone: 1-646-693-5324
   Domain Status: clientDeleteProhibited https://icann.org/epp#clientDeleteProhibited
   Domain Status: clientTransferProhibited https://icann.org/epp#clientTransferProhibited
   Name Server: NS-CLOUD-C1.GOOGLEDOMAINS.COM
   Name Server: NS-CLOUD-C2.GOOGLEDOMAINS.COM
   Name Server: NS-CLOUD-C3.GOOGLEDOMAINS.COM
   Name Server: NS-CLOUD-C4.GOOGLEDOMAINS.COM
   DNSSEC: unsigned
   URL of the ICANN Whois Inaccuracy Complaint Form: https://www.icann.org/wicf/
>>> Last update of whois database: 2025-06-17T07:32:34Z <<",0,abuse-complaints@squarespace.com
2025-06-17 08:33:23,AFFILIATE_EMAILADDR,sfp_email,"   Domain Name: SARACHILE.COM
   Registry Domain ID: 2991958266_DOMAIN_COM-VRSN
   Registrar WHOIS Server: whois.squarespace.domains
   Registrar URL: http://squarespace.domains
   Updated Date: 2025-06-15T18:05:39Z
   Creation Date: 2025-06-15T18:05:39Z
   Registry Expiry Date: 2026-06-15T18:05:39Z
   Registrar: Squarespace Domains LLC
   Registrar IANA ID: 3827
   Registrar Abuse Contact Email: abuse-complaints@squarespace.com
   Registrar Abuse Contact Phone: 1-646-693-5324
   Domain Status: clientDeleteProhibited https://icann.org/epp#clientDeleteProhibited
   Domain Status: clientTransferProhibited https://icann.org/epp#clientTransferProhibited
   Name Server: NS-CLOUD-D1.GOOGLEDOMAINS.COM
   Name Server: NS-CLOUD-D2.GOOGLEDOMAINS.COM
   Name Server: NS-CLOUD-D3.GOOGLEDOMAINS.COM
   Name Server: NS-CLOUD-D4.GOOGLEDOMAINS.COM
   DNSSEC: unsigned
   URL of the ICANN Whois Inaccuracy Complaint Form: https://www.icann.org/wicf/
>>> Last update of whois database: 2025-06-17T07:32:50Z <<<
",0,abuse-complaints@squarespace.com
2025-06-17 08:35:12,AFFILIATE_EMAILADDR,sfp_email,"   Domain Name: FAIRPLAY-DIGITAL.COM
   Registry Domain ID: 2899643933_DOMAIN_COM-VRSN
   Registrar WHOIS Server: whois.cronon.net
   Registrar URL: http://www.cronon.net
   Updated Date: 2024-07-16T09:26:16Z
   Creation Date: 2024-07-16T09:26:16Z
   Registry Expiry Date: 2025-07-16T09:26:16Z
   Registrar: Cronon GmbH
   Registrar IANA ID: 141
   Registrar Abuse Contact Email: abuse-domains@cronon.net
   Registrar Abuse Contact Phone: +4930398020
   Domain Status: ok https://icann.org/epp#ok
   Name Server: DOCKS12.RZONE.DE
   Name Server: SHADES08.RZONE.DE
   DNSSEC: unsigned
   URL of the ICANN Whois Inaccuracy Complaint Form: https://www.icann.org/wicf/
>>> Last update of whois database: 2025-06-17T07:34:51Z <<<

For more information on Whois status codes, please visit https://icann.org/epp

NOTICE: The expiration date displayed in this record is the date the
registrar's sponsorship of the domain name registration in the registry is
currently set to expire. This date does not necessar",0,abuse-domains@cronon.net
2025-06-17 08:47:09,AFFILIATE_EMAILADDR,sfp_email,"Domain Name: vercel-dns.co
Registry Domain ID: REDACTED FOR PRIVACY
Registrar WHOIS Server: whois.above.com
Registrar URL: www.above.com
Updated Date: 2024-09-22T02:43:43Z
Creation Date: 2024-09-17T02:43:43Z
Registry Expiry Date: 2025-09-17T02:43:43Z
Registrar: Above.com Pty Ltd.
Registrar IANA ID: 940
Registrar Abuse Contact Email:
Registrar Abuse Contact Phone:
Domain Status: clientTransferProhibited https://icann.org/epp#clientTransferProhibited
Registry Registrant ID: REDACTED FOR PRIVACY
Registrant Name: REDACTED FOR PRIVACY
Registrant Organization: wy65535
Registrant Street: REDACTED FOR PRIVACY
Registrant Street: REDACTED FOR PRIVACY
Registrant Street: REDACTED FOR PRIVACY
Registrant City: REDACTED FOR PRIVACY
Registrant State/Province: Guangxi
Registrant Postal Code: REDACTED FOR PRIVACY
Registrant Country: CN
Registrant Phone: REDACTED FOR PRIVACY
Registrant Phone Ext: REDACTED FOR PRIVACY
Registrant Fax: REDACTED FOR PRIVACY
Registrant Fax Ext: REDACTED FOR PRIVACY
Registra",0,abuse@above.com
2025-06-17 08:30:52,AFFILIATE_EMAILADDR,sfp_email,"{'address': '101 Townsend Street', 'as_name': 'AS13335 Cloudflare, Inc.', 'as_number': '13335', 'asn_cidr': '162.159.8.0/24', 'asn_country_code': 'US', 'asn_date': '2013-05-23 00:00:00', 'asn_registry': 'arin', 'blacklist': [{'count': 1, 'description': 'Mail Spammer', 'first_seen': '2024-03-26 13:12:44', 'last_seen': '2024-03-26 13:12:44', 'source': 'Abuseat.org'}], 'cidr': ['162.158.0.0/15'], 'city': 'San Francisco', 'classification': 'whitelist', 'country_code': 'US', 'creation_time': '2024-03-26 13:12:42', 'email': ['abuse@cloudflare.com', 'noc@cloudflare.com', 'rir@cloudflare.com'], 'ip_addr': '162.159.8.140', 'ip_version': 4, 'is_cdn': True, 'is_cnc': False, 'is_distributing_malware': False, 'is_hosting': False, 'is_iot_threat': False, 'is_known_attacker': False, 'is_known_scanner': False, 'is_mining_pool': False, 'is_open_proxy': False, 'is_sinkhole': False, 'is_tor_node': False, 'is_vpn_node': False, 'last_updated': '2024-09-04 00:00:00', 'location': {'lat': 37.718128, 'lon': -122.4343849}, 'modificati",0,abuse@cloudflare.com
2025-06-17 08:30:55,AFFILIATE_EMAILADDR,sfp_email,"{'address': '101 Townsend Street', 'as_name': 'AS13335 Cloudflare, Inc.', 'as_number': '13335', 'asn_cidr': '173.245.58.0/24', 'asn_country_code': 'US', 'asn_date': '2010-12-28 00:00:00', 'asn_registry': 'arin', 'blacklist': [{'count': 1, 'description': 'Mail Spammer', 'first_seen': '2024-04-11 16:32:15', 'last_seen': '2024-04-11 16:32:15', 'source': 'Abuseat.org'}], 'cidr': ['173.245.48.0/20'], 'city': 'San Francisco', 'classification': 'whitelist', 'country_code': 'US', 'creation_time': '2024-04-11 16:32:13', 'email': ['rir@cloudflare.com', 'abuse@cloudflare.com', 'noc@cloudflare.com'], 'ip_addr': '173.245.58.37', 'ip_version': 4, 'is_cdn': True, 'is_cnc': False, 'is_distributing_malware': False, 'is_hosting': False, 'is_iot_threat': False, 'is_known_attacker': False, 'is_known_scanner': False, 'is_mining_pool': False, 'is_open_proxy': False, 'is_sinkhole': False, 'is_tor_node': False, 'is_vpn_node': False, 'last_updated': '2024-09-04 00:00:00', 'location': {'lat': 37.718128, 'lon': -122.4343849}, 'modifica",0,abuse@cloudflare.com
2025-06-17 08:31:01,AFFILIATE_EMAILADDR,sfp_email,"{'address': '101 Townsend Street', 'as_name': 'AS13335 Cloudflare, Inc.', 'as_number': '13335', 'asn_cidr': '162.159.11.0/24', 'asn_country_code': 'US', 'asn_date': '2013-05-23 00:00:00', 'asn_registry': 'arin', 'blacklist': [{'count': 1, 'description': 'Mail Spammer', 'first_seen': '2024-03-26 13:12:41', 'last_seen': '2024-03-26 13:12:41', 'source': 'Abuseat.org'}], 'cidr': ['162.158.0.0/15'], 'city': 'San Francisco', 'classification': 'whitelist', 'country_code': 'US', 'creation_time': '2024-03-26 13:12:39', 'email': ['abuse@cloudflare.com', 'rir@cloudflare.com', 'noc@cloudflare.com'], 'ip_addr': '162.159.11.180', 'ip_version': 4, 'is_cdn': True, 'is_cnc': False, 'is_distributing_malware': False, 'is_hosting': False, 'is_iot_threat': False, 'is_known_attacker': False, 'is_known_scanner': False, 'is_mining_pool': False, 'is_open_proxy': False, 'is_sinkhole': False, 'is_tor_node': False, 'is_vpn_node': False, 'last_updated': '2024-09-04 00:00:00', 'location': {'lat': 37.718128, 'lon': -122.4343849}, 'modifica",0,abuse@cloudflare.com
2025-06-17 08:35:03,AFFILIATE_EMAILADDR,sfp_email,"   Domain Name: KOMBISERVISICEKMEKOY.COM
   Registry Domain ID: 2991923993_DOMAIN_COM-VRSN
   Registrar WHOIS Server: whois.dynadot.com
   Registrar URL: http://www.dynadot.com
   Updated Date: 2025-06-16T08:24:34Z
   Creation Date: 2025-06-15T14:32:30Z
   Registry Expiry Date: 2026-06-15T14:32:30Z
   Registrar: Dynadot Inc
   Registrar IANA ID: 472
   Registrar Abuse Contact Email: abuse@dynadot.com
   Registrar Abuse Contact Phone: +16502620100
   Domain Status: clientTransferProhibited https://icann.org/epp#clientTransferProhibited
   Name Server: GEORGIA.NS.CLOUDFLARE.COM
   Name Server: MAJOR.NS.CLOUDFLARE.COM
   DNSSEC: unsigned
   URL of the ICANN Whois Inaccuracy Complaint Form: https://www.icann.org/wicf/
>>> Last update of whois database: 2025-06-17T07:34:35Z <<<

For more information on Whois status codes, please visit https://icann.org/epp

NOTICE: The expiration date displayed in this record is the date the
registrar's sponsorship of the domain name registration in the regist",0,abuse@dynadot.com
2025-06-17 08:34:23,AFFILIATE_EMAILADDR,sfp_email,"   Domain Name: JINCHENGMS.COM
   Registry Domain ID: 2991923988_DOMAIN_COM-VRSN
   Registrar WHOIS Server: whois.dynadot.com
   Registrar URL: http://www.dynadot.com
   Updated Date: 2025-06-16T08:27:42Z
   Creation Date: 2025-06-15T14:32:30Z
   Registry Expiry Date: 2026-06-15T14:32:30Z
   Registrar: Dynadot Inc
   Registrar IANA ID: 472
   Registrar Abuse Contact Email: abuse@dynadot.com
   Registrar Abuse Contact Phone: +16502620100
   Domain Status: clientTransferProhibited https://icann.org/epp#clientTransferProhibited
   Name Server: ISAAC.NS.CLOUDFLARE.COM
   Name Server: POPPY.NS.CLOUDFLARE.COM
   DNSSEC: unsigned
   URL of the ICANN Whois Inaccuracy Complaint Form: https://www.icann.org/wicf/
>>> Last update of whois database: 2025-06-17T07:33:49Z <<<

For more information on Whois status codes, please visit https://icann.org/epp

NOTICE: The expiration date displayed in this record is the date the
registrar's sponsorship of the domain name registration in the registry is
curre",0,abuse@dynadot.com
2025-06-17 08:33:02,AFFILIATE_EMAILADDR,sfp_email,"   Domain Name: CHENMTREC.COM
   Registry Domain ID: 2991894685_DOMAIN_COM-VRSN
   Registrar WHOIS Server: whois.dynadot.com
   Registrar URL: http://www.dynadot.com
   Updated Date: 2025-06-15T13:02:05Z
   Creation Date: 2025-06-15T06:33:11Z
   Registry Expiry Date: 2026-06-15T06:33:11Z
   Registrar: Dynadot Inc
   Registrar IANA ID: 472
   Registrar Abuse Contact Email: abuse@dynadot.com
   Registrar Abuse Contact Phone: +16502620100
   Domain Status: clientTransferProhibited https://icann.org/epp#clientTransferProhibited
   Name Server: BLAIR.NS.CLOUDFLARE.COM
   Name Server: DANTE.NS.CLOUDFLARE.COM
   DNSSEC: unsigned
   URL of the ICANN Whois Inaccuracy Complaint Form: https://www.icann.org/wicf/
>>> Last update of whois database: 2025-06-17T07:32:21Z <<<

For more information on Whois status codes, please visit https://icann.org/epp

NOTICE: The expiration date displayed in this record is the date the
registrar's sponsorship of the domain name registration in the registry is
curren",0,abuse@dynadot.com
2025-06-17 08:34:09,AFFILIATE_EMAILADDR,sfp_email,"   Domain Name: GALOSHESFORWOMEN.COM
   Registry Domain ID: 2991923974_DOMAIN_COM-VRSN
   Registrar WHOIS Server: whois.dynadot.com
   Registrar URL: http://www.dynadot.com
   Updated Date: 2025-06-16T07:13:53Z
   Creation Date: 2025-06-15T14:32:30Z
   Registry Expiry Date: 2026-06-15T14:32:30Z
   Registrar: Dynadot Inc
   Registrar IANA ID: 472
   Registrar Abuse Contact Email: abuse@dynadot.com
   Registrar Abuse Contact Phone: +16502620100
   Domain Status: clientTransferProhibited https://icann.org/epp#clientTransferProhibited
   Name Server: CHELSEA.NS.CLOUDFLARE.COM
   Name Server: ELLIOT.NS.CLOUDFLARE.COM
   DNSSEC: unsigned
   URL of the ICANN Whois Inaccuracy Complaint Form: https://www.icann.org/wicf/
>>> Last update of whois database: 2025-06-17T07:33:49Z <<<

For more information on Whois status codes, please visit https://icann.org/epp

NOTICE: The expiration date displayed in this record is the date the
registrar's sponsorship of the domain name registration in the registry ",0,abuse@dynadot.com
2025-06-17 08:34:24,AFFILIATE_EMAILADDR,sfp_email,"   Domain Name: JIAOXILASER.COM
   Registry Domain ID: 2991923987_DOMAIN_COM-VRSN
   Registrar WHOIS Server: whois.dynadot.com
   Registrar URL: http://www.dynadot.com
   Updated Date: 2025-06-16T08:30:10Z
   Creation Date: 2025-06-15T14:32:30Z
   Registry Expiry Date: 2026-06-15T14:32:30Z
   Registrar: Dynadot Inc
   Registrar IANA ID: 472
   Registrar Abuse Contact Email: abuse@dynadot.com
   Registrar Abuse Contact Phone: +16502620100
   Domain Status: clientTransferProhibited https://icann.org/epp#clientTransferProhibited
   Name Server: IRENA.NS.CLOUDFLARE.COM
   Name Server: ROHIN.NS.CLOUDFLARE.COM
   DNSSEC: unsigned
   URL of the ICANN Whois Inaccuracy Complaint Form: https://www.icann.org/wicf/
>>> Last update of whois database: 2025-06-17T07:33:49Z <<<

For more information on Whois status codes, please visit https://icann.org/epp

NOTICE: The expiration date displayed in this record is the date the
registrar's sponsorship of the domain name registration in the registry is
curr",0,abuse@dynadot.com
2025-06-17 08:33:41,AFFILIATE_EMAILADDR,sfp_email,"   Domain Name: MADISONANDSANJAR.COM
   Registry Domain ID: 2991925487_DOMAIN_COM-VRSN
   Registrar WHOIS Server: whois.dynadot.com
   Registrar URL: http://www.dynadot.com
   Updated Date: 2025-06-15T14:56:31Z
   Creation Date: 2025-06-15T14:56:05Z
   Registry Expiry Date: 2026-06-15T14:56:05Z
   Registrar: Dynadot Inc
   Registrar IANA ID: 472
   Registrar Abuse Contact Email: abuse@dynadot.com
   Registrar Abuse Contact Phone: +16502620100
   Domain Status: clientTransferProhibited https://icann.org/epp#clientTransferProhibited
   Name Server: NS1.DYNA-NS.NET
   Name Server: NS2.DYNA-NS.NET
   DNSSEC: unsigned
   URL of the ICANN Whois Inaccuracy Complaint Form: https://www.icann.org/wicf/
>>> Last update of whois database: 2025-06-17T07:33:19Z <<<

For more information on Whois status codes, please visit https://icann.org/epp

NOTICE: The expiration date displayed in this record is the date the
registrar's sponsorship of the domain name registration in the registry is
currently set t",0,abuse@dynadot.com
2025-06-17 08:34:57,AFFILIATE_EMAILADDR,sfp_email,"   Domain Name: 7EDIMUSIC.COM
   Registry Domain ID: 2991882876_DOMAIN_COM-VRSN
   Registrar WHOIS Server: whois.godaddy.com
   Registrar URL: http://www.godaddy.com
   Updated Date: 2025-06-15T02:10:52Z
   Creation Date: 2025-06-15T02:10:52Z
   Registry Expiry Date: 2026-06-15T02:10:52Z
   Registrar: GoDaddy.com, LLC
   Registrar IANA ID: 146
   Registrar Abuse Contact Email: abuse@godaddy.com
   Registrar Abuse Contact Phone: 480-624-2505
   Domain Status: clientDeleteProhibited https://icann.org/epp#clientDeleteProhibited
   Domain Status: clientRenewProhibited https://icann.org/epp#clientRenewProhibited
   Domain Status: clientTransferProhibited https://icann.org/epp#clientTransferProhibited
   Domain Status: clientUpdateProhibited https://icann.org/epp#clientUpdateProhibited
   Name Server: NS45.DOMAINCONTROL.COM
   Name Server: NS46.DOMAINCONTROL.COM
   DNSSEC: unsigned
   URL of the ICANN Whois Inaccuracy Complaint Form: https://www.icann.org/wicf/
>>> Last update of whois database: ",0,abuse@godaddy.com
2025-06-17 08:35:10,AFFILIATE_EMAILADDR,sfp_email,"   Domain Name: RESORTREDSTONE.COM
   Registry Domain ID: 2991901216_DOMAIN_COM-VRSN
   Registrar WHOIS Server: whois.godaddy.com
   Registrar URL: http://www.godaddy.com
   Updated Date: 2025-06-15T08:29:13Z
   Creation Date: 2025-06-15T08:29:12Z
   Registry Expiry Date: 2026-06-15T08:29:12Z
   Registrar: GoDaddy.com, LLC
   Registrar IANA ID: 146
   Registrar Abuse Contact Email: abuse@godaddy.com
   Registrar Abuse Contact Phone: 480-624-2505
   Domain Status: clientDeleteProhibited https://icann.org/epp#clientDeleteProhibited
   Domain Status: clientRenewProhibited https://icann.org/epp#clientRenewProhibited
   Domain Status: clientTransferProhibited https://icann.org/epp#clientTransferProhibited
   Domain Status: clientUpdateProhibited https://icann.org/epp#clientUpdateProhibited
   Name Server: NS17.DOMAINCONTROL.COM
   Name Server: NS18.DOMAINCONTROL.COM
   DNSSEC: unsigned
   URL of the ICANN Whois Inaccuracy Complaint Form: https://www.icann.org/wicf/
>>> Last update of whois datab",0,abuse@godaddy.com
2025-06-17 08:34:44,AFFILIATE_EMAILADDR,sfp_email,"   Domain Name: NAYGE.COM
   Registry Domain ID: 2992104533_DOMAIN_COM-VRSN
   Registrar WHOIS Server: whois.godaddy.com
   Registrar URL: http://www.godaddy.com
   Updated Date: 2025-06-15T22:04:37Z
   Creation Date: 2025-06-15T22:04:36Z
   Registry Expiry Date: 2026-06-15T22:04:36Z
   Registrar: GoDaddy.com, LLC
   Registrar IANA ID: 146
   Registrar Abuse Contact Email: abuse@godaddy.com
   Registrar Abuse Contact Phone: 480-624-2505
   Domain Status: clientDeleteProhibited https://icann.org/epp#clientDeleteProhibited
   Domain Status: clientRenewProhibited https://icann.org/epp#clientRenewProhibited
   Domain Status: clientTransferProhibited https://icann.org/epp#clientTransferProhibited
   Domain Status: clientUpdateProhibited https://icann.org/epp#clientUpdateProhibited
   Name Server: NS65.DOMAINCONTROL.COM
   Name Server: NS66.DOMAINCONTROL.COM
   DNSSEC: unsigned
   URL of the ICANN Whois Inaccuracy Complaint Form: https://www.icann.org/wicf/
>>> Last update of whois database: 2025",0,abuse@godaddy.com
2025-06-17 08:33:00,AFFILIATE_EMAILADDR,sfp_email,"   Domain Name: DEADZONEWIFI.COM
   Registry Domain ID: 2992107632_DOMAIN_COM-VRSN
   Registrar WHOIS Server: whois.godaddy.com
   Registrar URL: http://www.godaddy.com
   Updated Date: 2025-06-15T23:09:44Z
   Creation Date: 2025-06-15T23:09:44Z
   Registry Expiry Date: 2028-06-15T23:09:44Z
   Registrar: GoDaddy.com, LLC
   Registrar IANA ID: 146
   Registrar Abuse Contact Email: abuse@godaddy.com
   Registrar Abuse Contact Phone: 480-624-2505
   Domain Status: clientDeleteProhibited https://icann.org/epp#clientDeleteProhibited
   Domain Status: clientRenewProhibited https://icann.org/epp#clientRenewProhibited
   Domain Status: clientTransferProhibited https://icann.org/epp#clientTransferProhibited
   Domain Status: clientUpdateProhibited https://icann.org/epp#clientUpdateProhibited
   Name Server: NS07.DOMAINCONTROL.COM
   Name Server: NS08.DOMAINCONTROL.COM
   DNSSEC: unsigned
   URL of the ICANN Whois Inaccuracy Complaint Form: https://www.icann.org/wicf/
>>> Last update of whois databas",0,abuse@godaddy.com
2025-06-17 08:31:32,AFFILIATE_EMAILADDR,sfp_email,"   Domain Name: FLEMBER.COM
   Registry Domain ID: 2941414053_DOMAIN_COM-VRSN
   Registrar WHOIS Server: whois.godaddy.com
   Registrar URL: http://www.godaddy.com
   Updated Date: 2024-12-11T17:16:54Z
   Creation Date: 2024-12-11T17:05:05Z
   Registry Expiry Date: 2025-12-11T17:05:05Z
   Registrar: GoDaddy.com, LLC
   Registrar IANA ID: 146
   Registrar Abuse Contact Email: abuse@godaddy.com
   Registrar Abuse Contact Phone: 480-624-2505
   Domain Status: clientDeleteProhibited https://icann.org/epp#clientDeleteProhibited
   Domain Status: clientRenewProhibited https://icann.org/epp#clientRenewProhibited
   Domain Status: clientTransferProhibited https://icann.org/epp#clientTransferProhibited
   Domain Status: clientUpdateProhibited https://icann.org/epp#clientUpdateProhibited
   Name Server: MAJOR.NS.CLOUDFLARE.COM
   Name Server: MEG.NS.CLOUDFLARE.COM
   DNSSEC: unsigned
   URL of the ICANN Whois Inaccuracy Complaint Form: https://www.icann.org/wicf/
>>> Last update of whois database: 20",0,abuse@godaddy.com
2025-06-17 08:33:21,AFFILIATE_EMAILADDR,sfp_email,"   Domain Name: HOTELACHARYASADAN.COM
   Registry Domain ID: 2991901210_DOMAIN_COM-VRSN
   Registrar WHOIS Server: whois.godaddy.com
   Registrar URL: http://www.godaddy.com
   Updated Date: 2025-06-15T08:29:09Z
   Creation Date: 2025-06-15T08:29:09Z
   Registry Expiry Date: 2026-06-15T08:29:09Z
   Registrar: GoDaddy.com, LLC
   Registrar IANA ID: 146
   Registrar Abuse Contact Email: abuse@godaddy.com
   Registrar Abuse Contact Phone: 480-624-2505
   Domain Status: clientDeleteProhibited https://icann.org/epp#clientDeleteProhibited
   Domain Status: clientRenewProhibited https://icann.org/epp#clientRenewProhibited
   Domain Status: clientTransferProhibited https://icann.org/epp#clientTransferProhibited
   Domain Status: clientUpdateProhibited https://icann.org/epp#clientUpdateProhibited
   Name Server: NS01.DOMAINCONTROL.COM
   Name Server: NS02.DOMAINCONTROL.COM
   DNSSEC: unsigned
   URL of the ICANN Whois Inaccuracy Complaint Form: https://www.icann.org/wicf/
>>> Last update of whois da",0,abuse@godaddy.com
2025-06-17 08:32:16,AFFILIATE_EMAILADDR,sfp_email,"   Domain Name: TIMVIECNHAMAY.COM
   Registry Domain ID: 2991909380_DOMAIN_COM-VRSN
   Registrar WHOIS Server: whois.godaddy.com
   Registrar URL: http://www.godaddy.com
   Updated Date: 2025-06-15T10:44:04Z
   Creation Date: 2025-06-15T10:44:04Z
   Registry Expiry Date: 2026-06-15T10:44:04Z
   Registrar: GoDaddy.com, LLC
   Registrar IANA ID: 146
   Registrar Abuse Contact Email: abuse@godaddy.com
   Registrar Abuse Contact Phone: 480-624-2505
   Domain Status: clientDeleteProhibited https://icann.org/epp#clientDeleteProhibited
   Domain Status: clientRenewProhibited https://icann.org/epp#clientRenewProhibited
   Domain Status: clientTransferProhibited https://icann.org/epp#clientTransferProhibited
   Domain Status: clientUpdateProhibited https://icann.org/epp#clientUpdateProhibited
   Name Server: NS77.DOMAINCONTROL.COM
   Name Server: NS78.DOMAINCONTROL.COM
   DNSSEC: unsigned
   URL of the ICANN Whois Inaccuracy Complaint Form: https://www.icann.org/wicf/
>>> Last update of whois databa",0,abuse@godaddy.com
2025-06-17 08:31:55,AFFILIATE_EMAILADDR,sfp_email,"   Domain Name: AKBARBIRBAL.COM
   Registry Domain ID: 2992057003_DOMAIN_COM-VRSN
   Registrar WHOIS Server: whois.godaddy.com
   Registrar URL: http://www.godaddy.com
   Updated Date: 2025-06-15T18:31:53Z
   Creation Date: 2025-06-15T18:31:53Z
   Registry Expiry Date: 2035-06-15T18:31:53Z
   Registrar: GoDaddy.com, LLC
   Registrar IANA ID: 146
   Registrar Abuse Contact Email: abuse@godaddy.com
   Registrar Abuse Contact Phone: 480-624-2505
   Domain Status: clientDeleteProhibited https://icann.org/epp#clientDeleteProhibited
   Domain Status: clientRenewProhibited https://icann.org/epp#clientRenewProhibited
   Domain Status: clientTransferProhibited https://icann.org/epp#clientTransferProhibited
   Domain Status: clientUpdateProhibited https://icann.org/epp#clientUpdateProhibited
   Name Server: NS05.DOMAINCONTROL.COM
   Name Server: NS06.DOMAINCONTROL.COM
   DNSSEC: unsigned
   URL of the ICANN Whois Inaccuracy Complaint Form: https://www.icann.org/wicf/
>>> Last update of whois database",0,abuse@godaddy.com
